contract_id,vendor_id,vendor_name,category,contract_start_date,contract_end_date,negotiated_rate,payment_terms,is_active_contract,expiration_status,contract_duration_years,total_estimated_savings,pos_on_contract,spend_on_contract,realized_savings,savings_realization_rate,savings_gap,realization_tier
C00411,V00197,Garrett-Wolf,IT Services,2022-01-05,2026-01-04,0.173,Net 45,False,Expired,4.0,1481908.8,5,95257.01,19926.79896654943,0.013446710733,1461982.0010334505,Significant Shortfall
C00412,V00140,Oconnell Inc,MRO,2022-07-15,2025-07-14,0.205,Net 30,False,Expired,3.0,505415.1,9,47314.81,12200.67426631435,0.024139908496,493214.42573368567,Significant Shortfall
C00413,V00365,Jones-Fox,Raw Materials,2022-09-11,2025-09-10,0.135,Net 60,False,Expired,3.0,542012.55,8,144086.79,22487.53367610156,0.041488953856,519525.01632389845,Significant Shortfall
C00414,V00245,Gibbs Inc,Logistics,2023-10-04,2025-10-03,0.204,Net 60,False,Expired,2.0,185870.16,4,88281.47,22624.89934362829,0.121724215138,163245.2606563717,Significant Shortfall
C00415,V00440,"Patton, Parsons and Lane",Marketing,2023-12-27,2026-12-26,0.175,Net 45,True,Active,3.0,677481.24,13,35995.65,7635.4409047278,0.011270335552,669845.7990952722,Significant Shortfall
C00416,V00440,"Patton, Parsons and Lane",Marketing,2023-06-10,2025-06-09,0.187,Net 30,False,Expired,2.0,172871.4,1,2960.24,680.891610952,0.003938717515,172190.508389048,Significant Shortfall
C00417,V00287,Wilson-Ramirez,Professional Services,2023-12-30,2025-12-29,0.099,Net 45,False,Expired,2.0,628582.4,11,186617.69,20505.16230608097,0.032621279734,608077.237693919,Significant Shortfall
C00418,V00060,"Miller, Lopez and Larson",Capital Equipment,2023-05-05,2026-05-04,0.053,Net 30,False,Expired,3.0,1049878.98,3,59188.18,3312.53805220962,0.0031551618,1046566.4419477903,Significant Shortfall
C00419,V00060,"Miller, Lopez and Larson",Capital Equipment,2022-11-30,2025-11-29,0.14,Net 45,False,Expired,3.0,63439.74,1,182566.65,29720.1523850217,0.46847847083,33719.5876149783,Significant Shortfall
C00420,V00060,"Miller, Lopez and Larson",Capital Equipment,2022-06-29,2026-06-28,0.092,Net 60,False,Expired,4.0,1110991.44,0,0.0,0.0,0.0,1110991.44,Unused Contract
C00421,V00112,Thompson Ltd,Raw Materials,2022-04-14,2026-04-13,0.196,Net 30,False,Expired,4.0,317040.96,5,79000.97,19258.94297266215,0.060745914259,297782.01702733786,Significant Shortfall
C00422,V00112,Thompson Ltd,Raw Materials,2023-09-04,2026-09-03,0.167,Net 30,False,Expired,3.0,1005386.67,6,161212.19,32319.85080394048,0.032146687208,973066.8191960595,Significant Shortfall
C00423,V00090,Lin-Rasmussen,Logistics,2023-03-22,2025-03-21,0.107,Net 60,False,Expired,2.0,793404.72,2,35969.35,4309.87733559115,0.00543212969,789094.8426644088,Significant Shortfall
C00424,V00437,"Burns, Hart and Wells",MRO,2024-05-29,2026-05-29,0.063,Net 60,False,Expired,2.0,667165.36,8,93828.42,6308.63441731278,0.009455878251,660856.7255826872,Significant Shortfall
C00425,V00007,Ramirez-Lewis,Professional Services,2022-10-13,2024-10-12,0.108,Net 15,False,Expired,2.0,885734.26,4,65292.33,7905.34936019289,0.008925193161,877828.9106398071,Significant Shortfall
C00426,V00007,Ramirez-Lewis,Professional Services,2022-12-21,2024-12-20,0.246,Net 30,False,Expired,2.0,518369.52,2,20124.88,6565.94228218136,0.012666528468,511803.57771781867,Significant Shortfall
C00427,V00007,Ramirez-Lewis,Professional Services,2022-12-24,2025-12-23,0.147,Net 30,False,Expired,3.0,907746.42,10,327729.99,56478.67368606057,0.062218558445,851267.7463139395,Significant Shortfall
C00428,V00361,Brown-Copeland,Raw Materials,2022-04-15,2026-04-14,0.243,Net 30,False,Expired,4.0,1138947.6,12,218975.48,70291.99687982725,0.061716620571,1068655.6031201729,Significant Shortfall
C00429,V00347,Burch-Montoya,MRO,2022-11-17,2026-11-16,0.111,Net 45,True,Expiring in 90 days,4.0,1000268.36,12,65338.69,8158.14917281517,0.008155960439,992110.2108271848,Significant Shortfall
C00430,V00339,"Stephenson, Johnson and Rogers",Facilities,2023-02-22,2026-02-21,0.121,Net 60,False,Expired,3.0,474419.52,8,44864.7,6175.9143452916,0.013017833552,468243.6056547084,Significant Shortfall
C00431,V00159,"Chavez, Parker and Hall",IT Services,2022-06-07,2025-06-06,0.226,Net 30,False,Expired,3.0,1338891.06,1,43049.56,12570.02655974784,0.009388386356,1326321.033440252,Significant Shortfall
C00432,V00159,"Chavez, Parker and Hall",IT Services,2023-09-06,2027-09-05,0.24,Net 60,True,Active,4.0,482142.08,5,187648.0,59257.263217152,0.122904151443,422884.816782848,Significant Shortfall
C00433,V00159,"Chavez, Parker and Hall",IT Services,2023-12-31,2026-12-30,0.181,Net 15,True,Active,3.0,159058.68,4,89127.19,19697.21781429899,0.123836170489,139361.462185701,Significant Shortfall
C00434,V00151,"Barnett, Rogers and Snyder",Raw Materials,2024-04-16,2028-04-15,0.225,Net 15,True,Active,4.0,1385585.68,5,99148.59,28785.07455131079,0.020774662272,1356800.6054486893,Significant Shortfall
C00435,V00151,"Barnett, Rogers and Snyder",Raw Materials,2023-06-22,2025-06-21,0.165,Net 60,False,Expired,2.0,437935.7,4,41740.01,8248.0259106479,0.018833874267,429687.6740893521,Significant Shortfall
C00436,V00178,Carter-Hall,IT Services,2023-09-05,2026-09-04,0.14,Net 45,False,Expired,3.0,223705.02,4,151830.77,24716.63702617746,0.110487627976,198988.38297382253,Significant Shortfall
C00437,V00178,Carter-Hall,IT Services,2022-10-13,2026-10-12,0.158,Net 45,True,Expiring in 30 days,4.0,1608205.92,1,10747.37,2016.72738656072,0.001254023108,1606189.1926134392,Significant Shortfall
C00438,V00178,Carter-Hall,IT Services,2022-08-06,2025-08-05,0.188,Net 45,False,Expired,3.0,1351005.45,1,481922.32,111578.07428333808,0.082588915006,1239427.375716662,Significant Shortfall
C00439,V00394,Thompson-Reeves,Logistics,2022-04-17,2024-04-16,0.181,Net 45,False,Expired,2.0,573547.4,1,39170.22,8656.66644683862,0.015093201446,564890.7335531614,Significant Shortfall
C00440,V00394,Thompson-Reeves,Logistics,2022-12-07,2025-12-06,0.064,Net 30,False,Expired,3.0,813453.48,5,88757.22,6068.86971021096,0.007460622961,807384.610289789,Significant Shortfall
C00441,V00185,George Group,Capital Equipment,2022-05-09,2024-05-08,0.195,Net 15,False,Expired,2.0,770126.32,0,0.0,0.0,0.0,770126.32,Unused Contract
C00442,V00450,Wise-Bush,Raw Materials,2022-12-20,2025-12-19,0.139,Net 60,False,Expired,3.0,1402639.74,7,123962.24,20012.48708257664,0.014267731415,1382627.2529174234,Significant Shortfall
C00443,V00450,Wise-Bush,Raw Materials,2023-06-28,2025-06-27,0.206,Net 45,False,Expired,2.0,124636.0,6,68245.15,17705.9205406566,0.142061046091,106930.0794593434,Significant Shortfall
C00444,V00450,Wise-Bush,Raw Materials,2023-06-08,2025-06-07,0.202,Net 60,False,Expired,2.0,619741.96,3,16593.81,4200.43811896992,0.006777721036,615541.52188103,Significant Shortfall
C00445,V00011,"Montgomery, Hensley and Ray",Raw Materials,2023-01-21,2027-01-20,0.096,Net 30,True,Active,4.0,495077.76,4,57022.57,6055.4941441533,0.012231400062,489022.2658558467,Significant Shortfall
C00446,V00011,"Montgomery, Hensley and Ray",Raw Materials,2023-03-20,2026-03-19,0.066,Net 45,False,Expired,3.0,1176344.58,4,37999.83,2685.21284315196,0.002282675407,1173659.367156848,Significant Shortfall
C00447,V00381,Griffin-Robbins,Logistics,2023-05-05,2027-05-04,0.144,Net 45,True,Active,4.0,1313154.36,5,110685.1,18619.9233572449,0.014179538921,1294534.436642755,Significant Shortfall
C00448,V00381,Griffin-Robbins,Logistics,2024-04-17,2027-04-17,0.148,Net 45,True,Active,3.0,232143.69,1,3836.19,666.3804218148,0.002870551518,231477.3095781852,Significant Shortfall
C00449,V00104,"Kennedy, Santana and Flynn",Professional Services,2024-04-27,2027-04-27,0.203,Net 60,True,Active,3.0,52070.97,12,329272.1,83867.2976456824,1.610634440758,-31796.3276456824,On Track
C00450,V00082,"Henson, Russell and Oliver",MRO,2022-06-07,2024-06-06,0.198,Net 45,False,Expired,2.0,988478.54,1,2224.35,549.15374060955,0.00055555454,987929.3862593905,Significant Shortfall
C00451,V00082,"Henson, Russell and Oliver",MRO,2022-06-02,2024-06-01,0.085,Net 15,False,Expired,2.0,955605.08,1,3694.09,343.16683110575,0.000359109467,955261.9131688942,Significant Shortfall
C00452,V00082,"Henson, Russell and Oliver",MRO,2022-09-21,2026-09-20,0.148,Net 15,True,Expiring in 30 days,4.0,676795.44,12,51004.76,8859.9817744592,0.013091077822,667935.4582255408,Significant Shortfall
C00453,V00039,"Campos, Vaughn and Marquez",MRO,2022-06-20,2025-06-19,0.131,Net 15,False,Expired,3.0,91484.61,2,13318.4,2007.7219767424,0.021946007932,89476.8880232576,Significant Shortfall
C00454,V00039,"Campos, Vaughn and Marquez",MRO,2024-02-07,2027-02-06,0.129,Net 30,True,Active,3.0,1410534.54,5,29274.95,4335.7847958687,0.003073859358,1406198.7552041314,Significant Shortfall
C00455,V00039,"Campos, Vaughn and Marquez",MRO,2023-07-19,2027-07-18,0.072,Net 30,True,Active,4.0,935524.84,4,15553.32,1206.72310505724,0.001289888898,934318.1168949427,Significant Shortfall
C00456,V00315,"Wolf, Cole and Glass",IT Services,2024-02-28,2026-02-27,0.154,Net 30,False,Expired,2.0,407698.98,1,59590.45,10847.43416512365,0.026606478547,396851.54583487636,Significant Shortfall
C00457,V00315,"Wolf, Cole and Glass",IT Services,2024-05-17,2028-05-16,0.127,Net 30,True,Active,4.0,1539713.36,1,61963.42,9014.15157489224,0.005854434864,1530699.2084251076,Significant Shortfall
C00458,V00315,"Wolf, Cole and Glass",IT Services,2023-03-18,2025-03-17,0.108,Net 60,False,Expired,2.0,410079.1,3,53295.24,6452.78689603092,0.01573546883,403626.3131039691,Significant Shortfall
C00459,V00168,Everett-Woods,Facilities,2022-06-27,2025-06-26,0.142,Net 30,False,Expired,3.0,651019.41,4,33911.64,5612.41596097224,0.008620965634,645406.9940390277,Significant Shortfall
C00460,V00168,Everett-Woods,Facilities,2022-12-16,2026-12-15,0.231,Net 15,True,Expiring in 90 days,4.0,948614.76,13,56366.18,16931.84340504306,0.017849019559,931682.9165949569,Significant Shortfall
C00461,V00470,"Stevens, Scott and Lopez",IT Services,2023-05-27,2027-05-26,0.073,Net 45,True,Active,4.0,1566313.04,8,204888.89,16134.72389727628,0.010301085087,1550178.3161027238,Significant Shortfall
C00462,V00297,"Ramos, Nelson and Fischer",IT Services,2023-08-18,2026-08-17,0.14,Net 45,False,Expired,3.0,292951.5,3,65383.02,10643.74746314796,0.036332797283,282307.75253685203,Significant Shortfall
C00463,V00475,Finley-Turner,Marketing,2023-01-08,2025-01-07,0.1,Net 45,False,Expired,2.0,697883.08,0,0.0,0.0,0.0,697883.08,Unused Contract
C00464,V00475,Finley-Turner,Marketing,2023-03-24,2025-03-23,0.068,Net 60,False,Expired,2.0,712102.18,4,8646.21,630.83935284633,0.000885883193,711471.3406471537,Significant Shortfall
C00465,V00475,Finley-Turner,Marketing,2023-10-09,2025-10-08,0.155,Net 45,False,Expired,2.0,396405.62,6,38510.53,7064.06172896509,0.017820286526,389341.5582710349,Significant Shortfall
C00466,V00199,Dudley PLC,Raw Materials,2023-02-09,2026-02-08,0.059,Net 60,False,Expired,3.0,281200.92,6,42513.98,2665.59491559888,0.009479325016,278535.3250844011,Significant Shortfall
C00467,V00298,Rodriguez-Gregory,Capital Equipment,2022-06-02,2024-06-01,0.082,Net 30,False,Expired,2.0,161715.22,0,0.0,0.0,0.0,161715.22,Unused Contract
C00468,V00298,Rodriguez-Gregory,Capital Equipment,2023-05-31,2026-05-30,0.112,Net 15,False,Expired,3.0,1103337.78,9,869696.76,109691.48313355177,0.099417861984,993646.2968664482,Significant Shortfall
C00469,V00417,Hensley-Flores,Raw Materials,2023-12-27,2025-12-26,0.074,Net 45,False,Expired,2.0,148939.62,11,202751.83,16202.63006115081,0.108786567746,132736.98993884918,Significant Shortfall
C00470,V00147,"Hernandez, Thompson and Boyd",Professional Services,2022-07-20,2025-07-19,0.052,Net 15,False,Expired,3.0,761512.59,7,239983.63,13163.65910750523,0.017286200229,748348.9308924947,Significant Shortfall
C00471,V00393,"Hendricks, Henry and Martinez",Professional Services,2022-01-30,2024-01-30,0.172,Net 45,False,Expired,2.0,503597.46,0,0.0,0.0,0.0,503597.46,Unused Contract
C00472,V00393,"Hendricks, Henry and Martinez",Professional Services,2022-07-24,2026-07-23,0.182,Net 15,False,Expired,4.0,929327.44,17,519530.68,115592.40092848384,0.124382855766,813735.0390715161,Significant Shortfall
C00473,V00148,"Morton, Medina and Webb",Facilities,2022-09-20,2026-09-19,0.051,Net 60,True,Expiring in 30 days,4.0,1769049.0,14,83712.63,4498.7820320514,0.002543051115,1764550.2179679486,Significant Shortfall
C00474,V00448,"Lara, Baker and Washington",Capital Equipment,2023-12-13,2027-12-12,0.214,Net 45,True,Active,4.0,446969.68,5,528025.41,143762.6434122737,0.321638468659,303207.03658772627,Significant Shortfall
C00475,V00448,"Lara, Baker and Washington",Capital Equipment,2023-05-31,2025-05-30,0.061,Net 45,False,Expired,2.0,362039.44,2,36531.85,2373.2085618231,0.006555110575,359666.2314381769,Significant Shortfall
C00476,V00288,Bruce-Villegas,Facilities,2023-12-05,2027-12-04,0.218,Net 30,True,Active,4.0,624945.44,8,31911.02,8895.91096171658,0.014234700171,616049.5290382834,Significant Shortfall
C00477,V00288,Bruce-Villegas,Facilities,2023-03-28,2025-03-27,0.072,Net 45,False,Expired,2.0,993860.48,4,32131.88,2492.99069297916,0.00250839101,991367.4893070208,Significant Shortfall
C00478,V00288,Bruce-Villegas,Facilities,2023-04-11,2026-04-10,0.172,Net 45,False,Expired,3.0,1046525.01,6,74157.95,15404.79157562855,0.014719945943,1031120.2184243714,Significant Shortfall
C00479,V00124,Gates PLC,Professional Services,2023-06-06,2027-06-05,0.122,Net 60,True,Active,4.0,110246.48,2,23861.04,3315.54314329056,0.030073913864,106930.93685670944,Significant Shortfall
C00480,V00124,Gates PLC,Professional Services,2022-09-02,2025-09-01,0.124,Net 30,False,Expired,3.0,587040.84,2,264261.44,37406.87039247584,0.063721069888,549633.9696075241,Significant Shortfall
C00481,V00124,Gates PLC,Professional Services,2023-05-10,2026-05-09,0.219,Net 15,False,Expired,3.0,125441.01,4,59879.61,16790.82533248491,0.133854353791,108650.18466751509,Significant Shortfall
C00482,V00369,"Moss, Cook and Williams",IT Services,2024-06-21,2027-06-21,0.116,Net 45,True,Active,3.0,638224.14,12,549393.23,72092.32404756238,0.112957689202,566131.8159524376,Significant Shortfall
C00483,V00097,Jones-Beck,Logistics,2023-05-09,2027-05-08,0.062,Net 30,True,Active,4.0,1159879.48,1,4854.62,320.88106598422,0.000276650352,1159558.5989340157,Significant Shortfall
C00484,V00097,Jones-Beck,Logistics,2023-11-21,2026-11-20,0.195,Net 60,True,Expiring in 90 days,3.0,919023.69,4,95598.85,23157.48541857125,0.02519792,895866.2045814288,Significant Shortfall
C00485,V00144,"Patton, Reed and Patterson",Capital Equipment,2023-11-24,2026-11-23,0.102,Net 60,True,Expiring in 90 days,3.0,875459.76,3,125273.45,14229.2782722437,0.016253492076,861230.4817277563,Significant Shortfall
C00486,V00144,"Patton, Reed and Patterson",Capital Equipment,2023-02-07,2025-02-06,0.173,Net 15,False,Expired,2.0,506468.98,3,119522.6,25002.9139289518,0.049367118059,481466.0660710482,Significant Shortfall
C00487,V00240,Schmidt-Mcintyre,Office Supplies,2022-07-19,2024-07-18,0.227,Net 60,False,Expired,2.0,248067.2,1,7988.62,2345.94662512582,0.009456899683,245721.25337487418,Significant Shortfall
C00488,V00240,Schmidt-Mcintyre,Office Supplies,2023-01-23,2025-01-22,0.05,Net 30,False,Expired,2.0,43507.06,7,106007.0,5579.315795053,0.128239320125,37927.744204947,Significant Shortfall
C00489,V00443,"Rodriguez, Smith and Edwards",Logistics,2023-11-02,2025-11-01,0.21,Net 15,False,Expired,2.0,999007.26,2,13088.19,3479.13911640915,0.003482596429,995528.1208835909,Significant Shortfall
C00490,V00443,"Rodriguez, Smith and Edwards",Logistics,2023-08-19,2025-08-18,0.117,Net 45,False,Expired,2.0,569207.2,3,55078.94,7298.11547847914,0.01282154456,561909.0845215209,Significant Shortfall
C00491,V00098,Alvarado-Martinez,Logistics,2022-08-14,2024-08-13,0.188,Net 30,False,Expired,2.0,269329.18,2,15751.94,3647.00089306236,0.013541053714,265682.17910693766,Significant Shortfall
C00492,V00408,"Hill, Weber and Mendez",Professional Services,2024-03-07,2028-03-06,0.16,Net 30,True,Active,4.0,1543383.88,13,414838.62,79016.8798024578,0.051197165415,1464367.0001975421,Significant Shortfall
C00493,V00123,Price-Carrillo,Facilities,2022-01-30,2025-01-29,0.129,Net 30,False,Expired,3.0,866314.65,2,10542.72,1561.43614534272,0.001802389173,864753.2138546573,Significant Shortfall
C00494,V00123,Price-Carrillo,Facilities,2022-08-28,2024-08-27,0.089,Net 15,False,Expired,2.0,837148.8,6,16136.59,1576.46159433219,0.001883131881,835572.3384056678,Significant Shortfall
C00495,V00184,Bender-Mason,Marketing,2024-02-25,2026-02-24,0.179,Net 15,False,Expired,2.0,491865.62,4,34741.06,7574.48203618482,0.015399494757,484291.1379638152,Significant Shortfall
C00496,V00184,Bender-Mason,Marketing,2022-03-21,2026-03-20,0.229,Net 15,False,Expired,4.0,946441.36,4,4323.0,1284.003890103,0.001356665024,945157.356109897,Significant Shortfall
C00497,V00184,Bender-Mason,Marketing,2024-02-28,2026-02-27,0.217,Net 60,False,Expired,2.0,313356.88,4,17628.6,4885.5762421488,0.015591092949,308471.3037578512,Significant Shortfall
C00498,V00203,"Hill, Davenport and Baird",Raw Materials,2022-04-17,2024-04-16,0.092,Net 60,False,Expired,2.0,691783.44,0,0.0,0.0,0.0,691783.44,Unused Contract
C00499,V00203,"Hill, Davenport and Baird",Raw Materials,2024-01-10,2026-01-09,0.244,Net 30,False,Expired,2.0,294850.82,4,50135.72,16181.36995955756,0.054879854021,278669.45004044246,Significant Shortfall
C00500,V00247,Richards-Carson,Raw Materials,2022-07-11,2025-07-10,0.175,Net 15,False,Expired,3.0,1268336.49,7,96023.1,20368.5363519972,0.016059252819,1247967.9536480028,Significant Shortfall
C00501,V00306,Smith-Nguyen,Raw Materials,2023-11-03,2025-11-02,0.223,Net 60,False,Expired,2.0,756509.4,9,163550.38,46939.16954933906,0.062047040723,709570.2304506609,Significant Shortfall
C00502,V00299,"Estrada, Williams and Foster",Logistics,2023-09-20,2026-09-19,0.133,Net 45,True,Expiring in 30 days,3.0,760670.01,3,43650.9,6696.1588023333,0.008802974633,753973.8511976667,Significant Shortfall
C00503,V00299,"Estrada, Williams and Foster",Logistics,2024-02-24,2027-02-23,0.14,Net 45,True,Active,3.0,1427568.33,2,33033.7,5377.5790805226,0.003766950392,1422190.7509194773,Significant Shortfall
C00504,V00352,Wilkerson-Arias,Marketing,2023-07-10,2025-07-09,0.072,Net 45,False,Expired,2.0,789245.1,4,16428.1,1274.5939672167,0.001614953285,787970.5060327833,Significant Shortfall
C00505,V00352,Wilkerson-Arias,Marketing,2023-01-26,2025-01-25,0.139,Net 15,False,Expired,2.0,44436.08,4,33813.5,5458.857729311,0.122847418794,38977.222270689,Significant Shortfall
C00506,V00387,"Diaz, Reyes and Bradley",IT Services,2023-07-16,2025-07-15,0.088,Net 60,False,Expired,2.0,925164.04,3,316105.5,30501.407872554,0.032968648319,894662.632127446,Significant Shortfall
C00507,V00387,"Diaz, Reyes and Bradley",IT Services,2023-12-16,2026-12-15,0.079,Net 45,True,Expiring in 90 days,3.0,1311544.5,3,29742.76,2551.2247968708,0.001945206432,1308993.2752031293,Significant Shortfall
C00508,V00387,"Diaz, Reyes and Bradley",IT Services,2024-01-12,2026-01-11,0.195,Net 30,False,Expired,2.0,470181.04,6,382931.28,92759.751115362,0.197285180014,377421.288884638,Significant Shortfall
C00509,V00396,"Daniels, Vance and York",Raw Materials,2024-01-04,2026-01-03,0.187,Net 30,False,Expired,2.0,602401.82,11,119123.61,27399.895520403,0.045484416897,575001.924479597,Significant Shortfall
C00510,V00285,"Edwards, Garcia and Romero",IT Services,2023-06-04,2025-06-03,0.071,Net 60,False,Expired,2.0,770856.58,6,296478.56,22658.7489933784,0.029394247362,748197.8310066216,Significant Shortfall
C00511,V00126,Medina-Navarro,IT Services,2023-04-30,2026-04-29,0.178,Net 45,False,Expired,3.0,338473.17,8,268308.06,58100.77207239672,0.171655472936,280372.3979276033,Significant Shortfall
C00512,V00303,"Hansen, Barnett and Gomez",Logistics,2023-06-28,2026-06-27,0.156,Net 30,False,Expired,3.0,1165997.04,1,15265.44,2821.57421460912,0.002419881113,1163175.465785391,Significant Shortfall
C00513,V00224,"Sparks, Jackson and Miller",Capital Equipment,2022-06-03,2024-06-02,0.105,Net 30,False,Expired,2.0,34951.58,1,34870.21,4090.91850019156,0.117045309545,30860.66149980844,Significant Shortfall
C00514,V00419,"Rodriguez, Allen and Martinez",Professional Services,2024-06-10,2027-06-10,0.16,Net 60,True,Active,3.0,428446.59,6,148090.06,28207.6304056714,0.065836981934,400238.9595943286,Significant Shortfall
C00515,V00220,Francis Group,Raw Materials,2022-09-24,2024-09-23,0.064,Net 60,False,Expired,2.0,620997.62,2,29886.51,2043.52204004268,0.003290708328,618954.0979599573,Significant Shortfall
C00516,V00220,Francis Group,Raw Materials,2023-06-06,2027-06-05,0.139,Net 15,True,Active,4.0,294945.04,5,99675.6,16091.6474036616,0.054558121756,278853.3925963384,Significant Shortfall
C00517,V00130,"Ferguson, Meadows and Vargas",MRO,2024-05-17,2026-05-17,0.071,Net 15,False,Expired,2.0,72723.88,1,770.92,58.9185362138,0.000810167667,72664.9614637862,Significant Shortfall
C00518,V00130,"Ferguson, Meadows and Vargas",MRO,2023-04-14,2026-04-13,0.086,Net 15,False,Expired,3.0,906298.41,3,16652.52,1566.86731319808,0.001728864683,904731.5426868019,Significant Shortfall
C00519,V00130,"Ferguson, Meadows and Vargas",MRO,2024-03-31,2028-03-30,0.121,Net 45,True,Active,4.0,691370.92,6,46336.42,6378.50606350776,0.009225881331,684992.4139364923,Significant Shortfall
C00520,V00421,"Barnes, Estes and Barrera",Marketing,2024-01-13,2028-01-12,0.066,Net 15,True,Active,4.0,1848656.64,5,30869.91,2181.38551669692,0.001179984141,1846475.254483303,Significant Shortfall
C00521,V00421,"Barnes, Estes and Barrera",Marketing,2022-05-04,2026-05-03,0.076,Net 15,False,Expired,4.0,1633188.0,5,22671.41,1864.74800296562,0.001141784046,1631323.2519970343,Significant Shortfall
C00522,V00290,"Adams, White and Park",Raw Materials,2023-11-15,2026-11-14,0.187,Net 15,True,Expiring in 60 days,3.0,1074017.37,12,268002.48,61643.866830504,0.057395595781,1012373.503169496,Significant Shortfall
C00523,V00445,"Luna, Thornton and Stone",IT Services,2023-01-10,2025-01-09,0.079,Net 60,False,Expired,2.0,897786.84,1,31025.67,2661.2681083911,0.002964253863,895125.5718916089,Significant Shortfall
C00524,V00445,"Luna, Thornton and Stone",IT Services,2022-02-24,2025-02-23,0.128,Net 60,False,Expired,3.0,1058433.48,3,56760.41,8331.80331264631,0.007871825174,1050101.6766873538,Significant Shortfall
C00525,V00377,Morgan-Lopez,Capital Equipment,2022-09-10,2025-09-09,0.141,Net 15,False,Expired,3.0,74488.26,3,152637.72,25054.61994543288,0.336356627815,49433.64005456712,Significant Shortfall
C00526,V00377,Morgan-Lopez,Capital Equipment,2023-08-21,2025-08-20,0.12,Net 45,False,Expired,2.0,472016.86,1,80051.12,10916.06178907232,0.023126423469,461100.7982109277,Significant Shortfall
C00527,V00292,"Morales, Thomas and Schultz",Capital Equipment,2023-10-01,2026-09-30,0.171,Net 30,True,Expiring in 30 days,3.0,217269.18,8,337161.44,69547.17291744992,0.320096816849,147722.0070825501,Significant Shortfall
C00528,V00356,Horton-Taylor,Capital Equipment,2022-05-01,2024-04-30,0.115,Net 60,False,Expired,2.0,656462.38,1,111484.85,14486.73194042955,0.022067878346,641975.6480595705,Significant Shortfall
C00529,V00356,Horton-Taylor,Capital Equipment,2022-05-14,2026-05-13,0.142,Net 45,False,Expired,4.0,1197450.48,10,318774.68,52757.58123127688,0.044058257199,1144692.898768723,Significant Shortfall
C00530,V00295,Ware and Sons,Marketing,2022-10-21,2026-10-20,0.082,Net 30,True,Expiring in 60 days,4.0,985454.32,9,47942.37,4282.43393420703,0.004345644285,981171.886065793,Significant Shortfall
C00531,V00295,Ware and Sons,Marketing,2022-08-14,2025-08-13,0.092,Net 15,False,Expired,3.0,1050267.99,3,8420.7,853.1986792302,0.000812362832,1049414.7913207698,Significant Shortfall
C00532,V00397,"Little, Leon and Hicks",IT Services,2024-02-08,2027-02-07,0.163,Net 45,True,Active,3.0,533035.23,7,92245.25,17964.1287126325,0.033701578623,515071.1012873675,Significant Shortfall
C00533,V00397,"Little, Leon and Hicks",IT Services,2022-12-24,2024-12-23,0.183,Net 15,False,Expired,2.0,96336.52,3,124621.18,27913.92402940544,0.289754332307,68422.59597059456,Significant Shortfall
C00534,V00341,"Wise, Lamb and Martin",MRO,2022-05-10,2026-05-09,0.143,Net 15,False,Expired,4.0,1127971.88,16,63724.43,10633.13129054792,0.009426769833,1117338.748709452,Significant Shortfall
C00535,V00113,Grant Inc,IT Services,2023-07-31,2026-07-30,0.064,Net 15,False,Expired,3.0,189854.61,10,238081.47,16279.07478225996,0.085744953901,173575.53521774005,Significant Shortfall
C00536,V00180,"Lawrence, Lara and Gonzalez",Marketing,2023-07-26,2025-07-25,0.068,Net 30,False,Expired,2.0,820692.92,13,57189.33,4172.61203775009,0.005084254946,816520.30796225,Significant Shortfall
C00537,V00308,Sanchez PLC,Raw Materials,2022-12-08,2024-12-07,0.141,Net 15,False,Expired,2.0,305673.18,1,2927.6,480.5490107704,0.001572100669,305192.6309892296,Significant Shortfall
C00538,V00308,Sanchez PLC,Raw Materials,2022-03-10,2024-03-09,0.091,Net 60,False,Expired,2.0,879876.84,0,0.0,0.0,0.0,879876.84,Unused Contract
C00539,V00433,"Hicks, Porter and Williams",Office Supplies,2023-12-25,2026-12-24,0.234,Net 60,True,Active,3.0,1406914.44,9,62849.01,19199.30594445129,0.01364639199,1387715.1340555488,Significant Shortfall
C00540,V00433,"Hicks, Porter and Williams",Office Supplies,2023-12-02,2025-12-01,0.167,Net 15,False,Expired,2.0,619260.94,4,18810.27,3771.08654117184,0.006089656714,615489.8534588282,Significant Shortfall
C00541,V00488,"Griffin, Brown and Anderson",IT Services,2023-01-02,2026-01-01,0.062,Net 30,False,Expired,3.0,1354581.27,4,49496.99,3271.65605427619,0.002415252689,1351309.6139457237,Significant Shortfall
C00542,V00488,"Griffin, Brown and Anderson",IT Services,2023-11-15,2025-11-14,0.191,Net 60,False,Expired,2.0,824338.22,4,99442.27,23477.71762517061,0.028480685543,800860.5023748294,Significant Shortfall
C00543,V00488,"Griffin, Brown and Anderson",IT Services,2023-09-25,2025-09-24,0.222,Net 45,False,Expired,2.0,868366.04,0,0.0,0.0,0.0,868366.04,Unused Contract
C00544,V00482,"Dunn, Ruiz and Medina",MRO,2024-03-10,2028-03-09,0.129,Net 15,True,Active,4.0,663529.52,9,35976.97,5328.39166343322,0.008030376197,658201.1283365667,Significant Shortfall
C00545,V00482,"Dunn, Ruiz and Medina",MRO,2023-02-19,2026-02-18,0.126,Net 45,False,Expired,3.0,831324.63,7,19528.13,2815.2681746988,0.003386484741,828509.3618253012,Significant Shortfall
